naics_title,occ_title,state,amount_employed,annual_mean_wage,hourly_mean_wage
Support Activities for Agriculture and Forestry,Animal Breeders,US,810,"$55,530 ",$26.70 
Support Activities for Agriculture and Forestry,Animal Breeders,US,810,"$55,530 ",$26.70 
Support Activities for Agriculture and Forestry,"Graders and Sorters, Agricultural Products",US,"10,710","$34,730 ",$16.70 
Support Activities for Agriculture and Forestry,"Graders and Sorters, Agricultural Products",US,"10,710","$34,730 ",$16.70 
Support Activities for Agriculture and Forestry,Miscellaneous Agricultural Workers,US,"224,900","$37,980 ",$18.26 
Support Activities for Agriculture and Forestry,Agricultural Equipment Operators,US,"16,000","$40,620 ",$19.53 
Support Activities for Agriculture and Forestry,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",US,"195,330","$37,750 ",$18.15 
Support Activities for Agriculture and Forestry,"Farmworkers, Farm, Ranch, and Aquacultural Animals",US,"12,670","$37,640 ",$18.10 
Support Activities for Agriculture and Forestry,"Agricultural Workers, All Other",US,910,"$46,240 ",$22.23 
Support Activities for Agriculture and Forestry,Construction and Extraction Occupations,US,440,"$59,850 ",$28.77 
Support Activities for Agriculture and Forestry,Construction Trades Workers,US,360,"$55,880 ",$26.87 
Support Activities for Agriculture and Forestry,Carpenters,US,120,"$55,390 ",$26.63 
Support Activities for Agriculture and Forestry,Carpenters,US,120,"$55,390 ",$26.63 
Support Activities for Agriculture and Forestry,Construction Equipment Operators,US,80,"$43,880 ",$21.10 
Support Activities for Agriculture and Forestry,Operating Engineers and Other Construction Equipment Operators,US,80,"$44,030 ",$21.17 
Support Activities for Agriculture and Forestry,Electricians,US,100,"$63,970 ",$30.76 
Support Activities for Agriculture and Forestry,Electricians,US,100,"$63,970 ",$30.76 
Support Activities for Agriculture and Forestry,"Installation, Maintenance, and Repair Occupations",US,"9,090","$50,950 ",$24.50 
Support Activities for Agriculture and Forestry,"Supervisors of Installation, Maintenance, and Repair Workers",US,710,"$79,970 ",$38.45 
Support Activities for Agriculture and Forestry,"First-Line Supervisors of Mechanics, Installers, and Repairers",US,710,"$79,970 ",$38.45 
Support Activities for Agriculture and Forestry,"First-Line Supervisors of Mechanics, Installers, and Repairers",US,710,"$79,970 ",$38.45 
Support Activities for Agriculture and Forestry,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",US,"3,730","$48,890 ",$23.50 
Support Activities for Agriculture and Forestry,Aircraft Mechanics and Service Technicians,US,170,"$49,920 ",$24.00 
Support Activities for Agriculture and Forestry,Aircraft Mechanics and Service Technicians,US,170,"$49,920 ",$24.00 
Support Activities for Agriculture and Forestry,Bus and Truck Mechanics and Diesel Engine Specialists,US,210,"$51,170 ",$24.60 
Support Activities for Agriculture and Forestry,Bus and Truck Mechanics and Diesel Engine Specialists,US,210,"$51,170 ",$24.60 
Support Activities for Agriculture and Forestry,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,US,"3,310","$48,620 ",$23.38 
Support Activities for Agriculture and Forestry,Farm Equipment Mechanics and Service Technicians,US,"3,160","$48,490 ",$23.31 
Support Activities for Agriculture and Forestry,"Mobile Heavy Equipment Mechanics, Except Engines",US,150,"$51,410 ",$24.72 
Support Activities for Agriculture and Forestry,"Other Installation, Maintenance, and Repair Occupations",US,"4,640","$48,120 ",$23.13 
Support Activities for Agriculture and Forestry,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",US,110,"$66,580 ",$32.01 
Support Activities for Agriculture and Forestry,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",US,110,"$66,580 ",$32.01 
Support Activities for Agriculture and Forestry,"Industrial Machinery Installation, Repair, and Maintenance Workers",US,"1,140","$54,180 ",$26.05 
Support Activities for Agriculture and Forestry,Industrial Machinery Mechanics,US,930,"$56,160 ",$27.00 
Support Activities for Agriculture and Forestry,"Maintenance Workers, Machinery",US,200,"$44,290 ",$21.30 
Support Activities for Agriculture and Forestry,"Maintenance and Repair Workers, General",US,"3,190","$45,470 ",$21.86 
Support Activities for Agriculture and Forestry,"Maintenance and Repair Workers, General",US,"3,190","$45,470 ",$21.86 
Support Activities for Agriculture and Forestry,"Miscellaneous Installation, Maintenance, and Repair Workers",US,160,"$43,570 ",$20.95 
Support Activities for Agriculture and Forestry,"Helpers--Installation, Maintenance, and Repair Workers",US,110,"$39,680 ",$19.08 
Support Activities for Agriculture and Forestry,"Installation, Maintenance, and Repair Workers, All Other",US,50,"$53,510 ",$25.73 
Support Activities for Agriculture and Forestry,Production Occupations,US,"15,070","$42,350 ",$20.36 
Support Activities for Agriculture and Forestry,Supervisors of Production Workers,US,"1,480","$64,790 ",$31.15 
Support Activities for Agriculture and Forestry,First-Line Supervisors of Production and Operating Workers,US,"1,480","$64,790 ",$31.15 
Support Activities for Agriculture and Forestry,First-Line Supervisors of Production and Operating Workers,US,"1,480","$64,790 ",$31.15 
Support Activities for Agriculture and Forestry,Assemblers and Fabricators,US,90,"$31,610 ",$15.20 
Support Activities for Agriculture and Forestry,Miscellaneous Assemblers and Fabricators,US,90,"$31,610 ",$15.20 
Support Activities for Agriculture and Forestry,Miscellaneous Assemblers and Fabricators,US,90,"$31,610 ",$15.20 
Support Activities for Agriculture and Forestry,Food Processing Workers,US,"1,390","$36,930 ",$17.75 
Support Activities for Agriculture and Forestry,Miscellaneous Food Processing Workers,US,"1,380","$36,890 ",$17.74 
Support Activities for Agriculture and Forestry,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",US,730,"$39,390 ",$18.94 
Support Activities for Agriculture and Forestry,"Food Processing Workers, All Other",US,460,"$32,760 ",$15.75 
Support Activities for Agriculture and Forestry,Metal Workers and Plastic Workers,US,270,"$47,760 ",$22.96 
Support Activities for Agriculture and Forestry,"Welding, Soldering, and Brazing Workers",US,260,"$46,210 ",$22.22 
Support Activities for Agriculture and Forestry,"Welders, Cutters, Solderers, and Brazers",US,260,"$46,210 ",$22.22 
Support Activities for Agriculture and Forestry,Other Production Occupations,US,"11,810","$40,140 ",$19.30 
Support Activities for Agriculture and Forestry,"Chemical Processing Machine Setters, Operators, and Tenders",US,"1,020","$41,180 ",$19.80 
Support Activities for Agriculture and Forestry,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",US,970,"$40,110 ",$19.29 
Support Activities for Agriculture and Forestry,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",US,480,"$42,810 ",$20.58 
Support Activities for Agriculture and Forestry,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",US,150,"$42,660 ",$20.51 
Support Activities for Agriculture and Forestry,"Mixing and Blending Machine Setters, Operators, and Tenders",US,330,"$42,880 ",$20.62 
Support Activities for Agriculture and Forestry,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",US,50,"$40,420 ",$19.44 
Support Activities for Agriculture and Forestry,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",US,50,"$40,420 ",$19.44 
Support Activities for Agriculture and Forestry,"Inspectors, Testers, Sorters, Samplers, and Weighers",US,"2,810","$40,230 ",$19.34 
Support Activities for Agriculture and Forestry,"Inspectors, Testers, Sorters, Samplers, and Weighers",US,"2,810","$40,230 ",$19.34 
Support Activities for Agriculture and Forestry,Packaging and Filling Machine Operators and Tenders,US,"5,560","$40,060 ",$19.26 
Support Activities for Agriculture and Forestry,Packaging and Filling Machine Operators and Tenders,US,"5,560","$40,060 ",$19.26 
Support Activities for Agriculture and Forestry,Miscellaneous Production Workers,US,"1,290","$39,530 ",$19.01 
Support Activities for Agriculture and Forestry,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",US,300,"$40,200 ",$19.33 
Support Activities for Agriculture and Forestry,"Paper Goods Machine Setters, Operators, and Tenders",US,320,"$37,500 ",$18.03 
Support Activities for Agriculture and Forestry,Helpers--Production Workers,US,390,"$36,780 ",$17.68 
Support Activities for Agriculture and Forestry,"Production Workers, All Other",US,210,"$40,280 ",$19.36 
Support Activities for Agriculture and Forestry,Transportation and Material Moving Occupations,US,"53,230","$39,550 ",$19.02 
Support Activities for Agriculture and Forestry,Supervisors of Transportation and Material Moving Workers,US,"1,910","$59,800 ",$28.75 
Support Activities for Agriculture and Forestry,First-Line Supervisors of Transportation and Material Moving Workers,US,"1,910","$59,800 ",$28.75 
Support Activities for Agriculture and Forestry,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",US,"1,910","$59,800 ",$28.75 
Support Activities for Agriculture and Forestry,Motor Vehicle Operators,US,"7,080","$48,040 ",$23.10 
Telecommunications,Procurement Clerks,US,330,"$53,400 ",$25.67 
Support Activities for Agriculture and Forestry,Heavy and Tractor-Trailer Truck Drivers,US,"5,930","$49,370 ",$23.74 
Support Activities for Agriculture and Forestry,Light Truck Drivers,US,790,"$39,160 ",$18.83 
Support Activities for Agriculture and Forestry,Shuttle Drivers and Chauffeurs,US,200,"$43,210 ",$20.78 
Support Activities for Agriculture and Forestry,Other Transportation Workers,US,130,"$50,150 ",$24.11 
Support Activities for Agriculture and Forestry,Transportation Service Attendants,US,110,"$45,280 ",$21.77 
Support Activities for Agriculture and Forestry,Aircraft Service Attendants,US,110,"$45,280 ",$21.77 
Support Activities for Agriculture and Forestry,Material Moving Workers,US,"42,990","$36,030 ",$17.32 
Support Activities for Agriculture and Forestry,Conveyor Operators and Tenders,US,160,"$40,830 ",$19.63 
Support Activities for Agriculture and Forestry,Conveyor Operators and Tenders,US,160,"$40,830 ",$19.63 
Support Activities for Agriculture and Forestry,Industrial Truck and Tractor Operators,US,"8,040","$39,040 ",$18.77 
Support Activities for Agriculture and Forestry,Industrial Truck and Tractor Operators,US,"8,040","$39,040 ",$18.77 
Support Activities for Agriculture and Forestry,Laborers and Material Movers,US,"34,680","$35,290 ",$16.97 
Support Activities for Agriculture and Forestry,Cleaners of Vehicles and Equipment,US,"2,040","$37,970 ",$18.26 
Support Activities for Agriculture and Forestry,"Laborers and Freight, Stock, and Material Movers, Hand",US,"9,850","$35,630 ",$17.13 
Support Activities for Agriculture and Forestry,Machine Feeders and Offbearers,US,210,"$39,110 ",$18.80 
Support Activities for Agriculture and Forestry,"Packers and Packagers, Hand",US,"22,020","$34,810 ",$16.74 
Support Activities for Agriculture and Forestry,Stockers and Order Fillers,US,550,"$37,270 ",$17.92 
Support Activities for Agriculture and Forestry,Miscellaneous Material Moving Workers,US,50,"$33,340 ",$16.03 
Support Activities for Agriculture and Forestry,"Material Moving Workers, All Other",US,50,"$33,340 ",$16.03 
Support Activities for Crop Production,All Occupations,US,"351,890","$42,540 ",$20.45 
Support Activities for Crop Production,Management Occupations,US,"8,620","$113,690 ",$54.66 
Support Activities for Crop Production,Top Executives,US,"4,410","$109,610 ",$52.70 
Support Activities for Crop Production,Chief Executives,US,130,"$251,640 ",$120.98 
Support Activities for Crop Production,Chief Executives,US,130,"$251,640 ",$120.98 
Support Activities for Crop Production,General and Operations Managers,US,"4,270","$105,170 ",$50.56 
Support Activities for Crop Production,General and Operations Managers,US,"4,270","$105,170 ",$50.56 
Support Activities for Crop Production,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",US,290,"$151,150 ",$72.67 
Support Activities for Crop Production,Marketing and Sales Managers,US,280,"$151,370 ",$72.77 
Support Activities for Crop Production,Sales Managers,US,250,"$154,890 ",$74.47 
Support Activities for Crop Production,Operations Specialties Managers,US,"1,620","$128,220 ",$61.65 
Support Activities for Crop Production,Administrative Services and Facilities Managers,US,270,"$123,070 ",$59.17 
Support Activities for Crop Production,Administrative Services Managers,US,130,"$132,460 ",$63.68 
Support Activities for Crop Production,Facilities Managers,US,140,"$114,640 ",$55.12 
Support Activities for Crop Production,Computer and Information Systems Managers,US,100,"$166,070 ",$79.84 
Support Activities for Crop Production,Computer and Information Systems Managers,US,100,"$166,070 ",$79.84 
Support Activities for Crop Production,Financial Managers,US,330,"$172,800 ",$83.08 
Support Activities for Crop Production,Financial Managers,US,330,"$172,800 ",$83.08 
Support Activities for Crop Production,Industrial Production Managers,US,520,"$104,360 ",$50.18 
Support Activities for Crop Production,Industrial Production Managers,US,520,"$104,360 ",$50.18 
Support Activities for Crop Production,Purchasing Managers,US,50,"$135,950 ",$65.36 
Support Activities for Crop Production,Purchasing Managers,US,50,"$135,950 ",$65.36 
Support Activities for Crop Production,"Transportation, Storage, and Distribution Managers",US,240,"$108,390 ",$52.11 
Support Activities for Crop Production,"Transportation, Storage, and Distribution Managers",US,240,"$108,390 ",$52.11 
Support Activities for Crop Production,Human Resources Managers,US,100,"$124,140 ",$59.68 
Support Activities for Crop Production,Human Resources Managers,US,100,"$124,140 ",$59.68 
Support Activities for Crop Production,Other Management Occupations,US,"2,310","$106,640 ",$51.27 
Support Activities for Crop Production,"Farmers, Ranchers, and Other Agricultural Managers",US,"2,030","$107,620 ",$51.74 
Support Activities for Crop Production,"Farmers, Ranchers, and Other Agricultural Managers",US,"2,030","$107,620 ",$51.74 
Support Activities for Crop Production,Business and Financial Operations Occupations,US,"3,300","$78,410 ",$37.70 
Support Activities for Crop Production,Business Operations Specialists,US,"2,350","$73,730 ",$35.45 
